"age","race","gender","emply","inc","pid","pid.follow","ideol","ideol.follow","educ","mor.suffer","mor.care","mor.cruel","mor.comp","mor.anim","mor.kill","si.white","si.care","si.kids","si.kill","si.good","si.help","hc.group","hc.likert","hc.slider","hc.check","ev.group","ev.likert","ev.slider","ev.check","Income","Democrat","Male","Moral conviction","Self-interest","Employed","Unemployed","Retired","Student","Homemaker","Up to 1st grade","1st-4th grade","5th-6th grade","7th-8th grade","9th grade","10th grade","11th grade","12th grade","High school graduate","Some college","Associate degree","Bachelor","Master","Professional degree","Doctor"
44,"Hispanic or Latino","Male","Employed part time","$100 000 to $149 999","Democrat","Strong","Liberal","Somewhat liberal","Master",5,3,5,4,4,1,6,6,2,5,6,5,"m.opp",3,5,3,"m.supp",5,8.9,5,6,1,1,3.66666666666667,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,"White","Female","Employed full time","$40 000 to $59 999","Republican","Strong","Liberal","Very liberal","High school graduate",3,3,2,4,3,3,2,3,2,2,3,2,"si.supp",2,6.3,1,"si.supp",3,8.2,2,3,0,0,3,2.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,"Asian","Male","Retired","$20 000 to $39 999","Independent","Neither","Conservative","Somewhat conservative","Associate degree",4,4,4,5,6,6,4,6,1,6,1,6,"control",4,6.3,3,"m.opp",4,6.9,5,2,0,1,4.83333333333333,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,"Hispanic or Latino","Female","Employed part time","$20 000 to $39 999","Democrat","Not very strong","Conservative","Somewhat conservative","Some college",4,3,4,3,4,4,3,2,3,3,4,3,"si.supp",3,5.8,2,"control",3,3.6,4,2,1,0,3.66666666666667,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,"Hispanic or Latino","Female","Student","$60 000 to $79 999","Democrat","Not very strong","Liberal","Somewhat liberal","Associate degree",3,4,4,6,6,6,3,5,2,5,1,3,"m.opp",2,6.8,1,"control",5,8.7,7,4,1,0,4.83333333333333,3.16666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,"Other","Female","Retired","$40 000 to $59 999","Republican","Not very strong","Conservative","Somewhat conservative","Bachelor",5,4,4,5,6,2,3,2,3,4,4,2,"si.opp",3,3.4,3,"m.supp",4,7,5,3,0,0,4.33333333333333,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,"Hispanic or Latino","Male","Homemaker","$60 000 to $79 999","Republican","Strong","Liberal","Very liberal","11th grade",6,4,3,5,2,4,3,4,1,5,5,2,"m.opp",3,6.2,3,"si.supp",3,5.2,3,4,0,1,4,3.33333333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,"Hispanic or Latino","Female","Employed full time","$20 000 to $39 999","Democrat","Strong","Neither","Neither","Associate degree",6,6,4,5,4,6,3,5,2,4,4,4,"m.opp",5,10,1,"control",5,10,4,2,1,0,5.16666666666667,3.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,"White","Female","Employed part time","$60 000 to $79 999","Something else","Neither","Neither","Neither","High school graduate",1,1,1,4,4,2,4,4,4,4,4,4,"control",2,1,5,"si.supp",3,1,5,4,0,0,2.16666666666667,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,"Hispanic or Latino","Male","Employed full time","$60 000 to $79 999","Independent","Closer to the Democratic Party","Liberal","Somewhat liberal","Some college",5,5,4,6,6,3,2,5,3,4,3,3,"si.supp",4,8.1,3,"si.supp",4,7.3,5,4,0,1,4.83333333333333,3.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,"Asian","Male","Employed full time","$60 000 to $79 999","Independent","Neither","Conservative","Somewhat conservative","Some college",5,5,5,6,6,6,3,6,2,6,3,5,"m.supp",5,10,3,"m.opp",5,10,5,4,0,1,5.5,4.16666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,"Hispanic or Latino","Female","Student","$60 000 to $79 999","Democrat","Strong","Liberal","Very liberal","Master",3,3,3,6,6,6,1,6,6,4,3,4,"control",3,5.5,3,"m.supp",3,5.5,5,4,1,0,4.5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,"Asian","Male","Student","$20 000 to $39 999","Republican","Not very strong","Neither","Closer to conservatives","11th grade",4,5,4,6,4,6,5,6,3,4,6,6,"m.opp",5,8.9,3,"m.opp",2,5,5,2,0,1,4.83333333333333,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,"Hispanic or Latino","Female","Employed part time","$20 000 to $39 999","Democrat","Strong","Neither","Neither","Bachelor",3,3,6,4,6,5,1,6,1,3,1,4,"si.opp",1,1,1,"m.opp",4,5.5,4,2,1,0,4.5,2.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,"Hispanic or Latino","Female","Employed full time","$20 000 to $39 999","Democrat","Strong","Liberal","Somewhat liberal","Bachelor",3,6,6,6,6,6,1,4,3,6,2,1,"si.supp",4,6.1,3,"m.supp",4,7.3,5,2,1,0,5.5,2.83333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,"Black or African-American","Male","Employed part time","$150 000 or more","Republican","Strong","Neither","Neither","Bachelor",3,3,3,4,3,4,3,3,3,3,4,4,"si.supp",3,5.4,4,"control",3,5.8,5,7,0,1,3.33333333333333,3.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,"Hispanic or Latino","Female","Student","$20 000 to $39 999","Independent","Closer to the Democratic Party","Liberal","Very liberal","11th grade",3,3,2,5,4,5,4,4,5,5,4,3,"m.supp",3,4.8,3,"control",3,6.3,5,2,0,0,3.66666666666667,4.16666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,"Asian","Female","Employed full time","$100 000 to $149 999","Independent","Closer to the Democratic Party","Liberal","Somewhat liberal","Bachelor",4,4,5,6,6,3,2,4,3,3,5,3,"m.supp",5,10,3,"si.opp",5,9,5,6,0,0,4.66666666666667,3.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,"Native Hawaiian or other Pacific Islander","Female","Employed full time","$150 000 or more","Republican","Not very strong","Conservative","Somewhat conservative","Professional degree",4,2,4,2,5,3,3,5,5,1,5,3,"control",2,6.1,3,"control",4,7.1,5,7,0,0,3.33333333333333,3.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,"Asian","Female","Employed part time","$40 000 to $59 999","Independent","Closer to the Democratic Party","Liberal","Somewhat liberal","High school graduate",5,5,5,5,5,5,2,5,4,3,4,4,"si.opp",3,6.2,3,"si.supp",5,7.8,5,3,0,0,5,3.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,"Other","Female","Student","$20 000 to $39 999","Republican","Not very strong","Conservative","Somewhat conservative","Bachelor",5,5,5,4,3,4,2,5,3,4,3,3,"si.supp",3,1,3,"si.supp",3,1,5,2,0,0,4.33333333333333,3.33333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,"Asian","Female","Unemployed","$20 000 to $39 999","Republican","Not very strong","Liberal","Somewhat liberal","Some college",6,5,5,6,6,2,1,1,1,4,1,1,"m.opp",1,1.4,3,"si.supp",5,10,5,2,0,0,5,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,"Hispanic or Latino","Female","Employed full time","$80 000 to $99 999","Republican","Strong","Conservative","Somewhat conservative","Doctorate",6,4,4,3,5,1,5,5,1,6,6,6,"si.supp",4,7.8,1,"si.supp",3,7.1,3,5,0,0,3.83333333333333,4.83333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,"Asian","Male","Employed full time","$150 000 or more","Democrat","Not very strong","Liberal","Very liberal","Bachelor",6,5,5,6,6,3,2,6,5,6,4,4,"control",5,8.5,3,"si.supp",3,5,5,7,1,1,5.16666666666667,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,"White","Female","Retired","$40 000 to $59 999","Republican","Strong","Conservative","Somewhat conservative","Some college",4,4,5,5,6,6,1,5,1,1,1,6,"control",3,4.9,3,"control",4,5.5,5,3,0,0,5,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,"American Indian or Alaska Native","Female","Student","$150 000 or more","Democrat","Not very strong","Liberal","Somewhat liberal","Some college",6,6,6,5,4,5,3,6,2,4,5,3,"control",4,8.2,3,"si.supp",5,9.2,5,7,1,0,5.33333333333333,3.83333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,"Asian","Female","Employed full time","$100 000 to $149 999","Democrat","Not very strong","Neither","Closer to liberals","Bachelor",6,6,6,5,6,3,2,5,2,5,2,2,"m.supp",4,7.5,3,"si.opp",5,9,5,6,1,0,5.33333333333333,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,"White","Female","Retired","$60 000 to $79 999","Democrat","Strong","Neither","Closer to liberals","Professional degree",4,4,5,4,6,3,2,3,2,6,1,3,"si.opp",5,8,3,"si.supp",5,8.6,5,4,1,0,4.33333333333333,2.83333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,"Native Hawaiian or other Pacific Islander","Female","Employed full time","$40 000 to $59 999","Independent","Neither","Neither","Neither","High school graduate",6,6,6,6,1,1,6,6,6,6,6,6,"m.opp",2,5.5,3,"si.opp",2,4.6,5,3,0,0,4.33333333333333,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,"Asian","Male","Employed part time","$80 000 to $99 999","Something else","Closer to the Democratic Party","Neither","Neither","Bachelor",3,2,3,4,6,5,2,6,3,3,5,2,"control",2,4.9,3,"si.opp",4,8,1,5,0,1,3.83333333333333,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,"Hispanic or Latino","Female","Unemployed","$40 000 to $59 999","Something else","Closer to the Democratic Party","Liberal","Very liberal","High school graduate",5,5,4,6,6,6,3,6,4,5,4,6,"m.opp",5,8.1,3,"si.opp",5,9.5,5,3,0,0,5.33333333333333,4.66666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,"Hispanic or Latino","Female","Employed full time","$20 000 to $39 999","Democrat","Not very strong","Liberal","Very liberal","Bachelor",5,3,4,4,6,3,4,5,3,2,4,3,"m.opp",4,6.2,3,"control",5,9.6,5,2,1,0,4.16666666666667,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,"Black or African-American","Male","Homemaker","$60 000 to $79 999","Independent","Neither","Neither","Neither","Professional degree",3,4,3,4,4,4,1,4,2,6,6,3,"m.supp",2,7,7,"control",3,5.3,3,4,0,1,3.66666666666667,3.66666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,"Hispanic or Latino","Female","Unemployed","Less than $20 000","Democrat","Not very strong","Neither","Neither","Some college",3,3,3,3,1,6,4,5,4,6,4,4,"m.supp",4,7.8,3,"m.opp",4,7.6,5,1,1,0,3.16666666666667,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,"Other","Female","Employed full time","$20 000 to $39 999","Independent","Neither","Neither","Neither","Master",5,4,5,4,1,1,4,5,2,1,4,4,"m.supp",5,10,3,"m.supp",1,1,5,2,0,0,3.33333333333333,3.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,"Black or African-American","Male","Employed full time","$150 000 or more","Democrat","Strong","Liberal","Very liberal","Up to 1st grade",1,1,1,1,3,2,1,5,1,1,1,1,"si.opp",1,10,5,"si.supp",5,3.5,2,7,1,1,1.5,1.66666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Hispanic or Latino","Female","Homemaker","$40 000 to $59 999","Democrat","Strong","Neither","Neither","High school graduate",1,4,3,6,5,6,4,5,5,6,4,5,"control",5,8.3,3,"m.supp",4,8.4,5,3,1,0,4.16666666666667,4.83333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,"Other","Female","Employed full time","$100 000 to $149 999","Independent","Closer to the Republican Party","Neither","Closer to conservatives","Bachelor",4,4,4,3,4,2,3,5,5,4,3,5,"si.supp",3,7.1,5,"si.opp",2,5.4,5,6,0,0,3.5,4.16666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,"Asian","Male","Unemployed","$100 000 to $149 999","Democrat","Strong","Liberal","Very liberal","Doctorate",3,2,2,4,4,3,3,4,1,4,2,3,"control",3,7.8,4,"m.opp",4,1,5,6,1,1,3,2.83333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,"Other","Female","Employed full time","$40 000 to $59 999","Democrat","Strong","Neither","Neither","Some college",4,2,6,6,6,4,4,6,6,2,5,5,"si.supp",3,4,2,"si.supp",4,5.5,7,3,1,0,4.66666666666667,4.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,"Asian","Female","Employed full time","$60 000 to $79 999","Republican","Not very strong","Conservative","Somewhat conservative","Associate degree",4,3,2,3,3,3,2,3,3,2,2,2,"si.supp",3,6.6,7,"m.supp",3,6.1,4,4,0,0,3,2.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,"American Indian or Alaska Native","Female","Employed part time","$40 000 to $59 999","Something else","Closer to the Democratic Party","Liberal","Somewhat liberal","Associate degree",5,5,6,6,5,5,4,6,5,1,4,6,"si.opp",4,7.3,3,"m.opp",3,6.3,5,3,0,0,5.33333333333333,4.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,"Asian","Female","Retired","$60 000 to $79 999","Republican","Not very strong","Conservative","Somewhat conservative","Some college",4,4,4,5,6,5,3,4,4,1,1,1,"si.opp",2,2.8,3,"si.supp",4,6.4,5,4,0,0,4.66666666666667,2.33333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,"Hispanic or Latino","Male","Employed full time","$80 000 to $99 999","Something else","Closer to the Republican Party","Conservative","Very conservative","12th grade",5,5,5,6,5,6,1,5,2,6,1,2,"control",1,1,3,"m.opp",3,5,5,5,0,1,5.33333333333333,2.83333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,"Hispanic or Latino","Female","Student","$40 000 to $59 999","Democrat","Not very strong","Conservative","Somewhat conservative","Bachelor",4,4,4,4,4,4,2,2,2,3,3,2,"m.opp",3,5.4,2,"control",3,5.6,2,3,1,0,4,2.33333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,"Hispanic or Latino","Female","Unemployed","$40 000 to $59 999","Republican","Strong","Neither","Closer to conservatives","12th grade",5,6,6,2,5,6,4,1,2,4,2,3,"m.opp",3,5.4,3,"si.supp",2,5.4,5,3,0,0,5,2.66666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,"Other","Male","Employed full time","$40 000 to $59 999","Independent","Neither","Neither","Neither","Professional degree",4,4,5,4,6,4,5,4,4,6,2,2,"m.opp",4,8,3,"si.supp",3,7,5,3,0,1,4.5,3.83333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,"Hispanic or Latino","Female","Employed full time","$40 000 to $59 999","Democrat","Strong","Liberal","Very liberal","Some college",4,4,6,5,6,6,4,6,6,4,6,4,"si.opp",5,10,3,"m.opp",3,5.5,5,3,1,0,5.16666666666667,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,"American Indian or Alaska Native","Male","Retired","$20 000 to $39 999","Republican","Not very strong","Neither","Neither","High school graduate",3,6,5,1,6,3,3,4,4,5,3,3,"m.supp",1,1,3,"si.supp",3,3.6,6,2,0,1,4,3.66666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60,"Asian","Female","Homemaker","$100 000 to $149 999","Something else","Neither","Neither","Neither","Associate degree",3,3,3,6,6,6,1,2,1,3,1,2,"control",3,5,3,"si.supp",5,10,5,6,0,0,4.5,1.66666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,"Hispanic or Latino","Female","Homemaker","$60 000 to $79 999","Democrat","Not very strong","Neither","Neither","Associate degree",1,1,1,6,6,6,1,1,1,1,1,1,"m.supp",4,6.3,3,"si.supp",2,7.4,5,4,1,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59,"Hispanic or Latino","Female","Homemaker","$100 000 to $149 999","Independent","Neither","Neither","Neither","Associate degree",4,4,2,5,1,6,2,6,2,3,1,3,"si.opp",3,5.2,3,"control",3,5.6,1,6,0,0,3.66666666666667,2.83333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,"Asian","Male","Employed part time","$100 000 to $149 999","Republican","Not very strong","Liberal","Somewhat liberal","Some college",6,6,6,6,6,3,4,5,4,6,4,1,"m.supp",4,7,3,"m.opp",4,9,5,6,0,1,5.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,"Asian","Male","Unemployed","$60 000 to $79 999","Independent","Closer to the Republican Party","Liberal","Somewhat liberal","High school graduate",3,4,3,4,4,3,3,5,3,4,4,4,"control",4,8.2,3,"m.supp",3,8.3,5,4,0,1,3.5,3.83333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,"Hispanic or Latino","Male","Employed full time","$60 000 to $79 999","Democrat","Strong","Liberal","Somewhat liberal","High school graduate",4,5,6,5,6,6,1,1,1,3,3,3,"m.supp",4,8.1,3,"control",1,2.6,5,4,1,1,5.33333333333333,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,"Asian","Female","Employed part time","$60 000 to $79 999","Democrat","Not very strong","Conservative","Somewhat conservative","Master",1,5,4,3,6,6,5,5,5,3,3,3,"control",5,9,1,"control",5,10,4,4,1,0,4.16666666666667,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,"White","Male","Employed full time","Less than $20 000","Republican","Strong","Liberal","Very liberal","Some college",3,3,5,4,2,3,5,3,4,5,4,3,"m.opp",2,5.7,5,"m.opp",3,4.9,3,1,0,1,3.33333333333333,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,"Asian","Male","Employed full time","$80 000 to $99 999","Republican","Not very strong","Conservative","Somewhat conservative","Bachelor",1,4,3,4,4,5,4,4,4,4,4,4,"si.opp",2,2,3,"si.supp",2,1,5,5,0,1,3.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,"Arab or Middle Eastern","Male","Employed part time","$80 000 to $99 999","Republican","Not very strong","Conservative","Somewhat conservative","Some college",2,3,5,6,6,6,2,5,5,4,2,2,"m.opp",4,7.6,3,"si.supp",4,8.1,5,5,0,1,4.66666666666667,3.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,"White","Male","Employed full time","$150 000 or more","Independent","Closer to the Democratic Party","Neither","Closer to liberals","Bachelor",5,4,4,6,5,1,3,5,3,4,3,5,"m.opp",4,8.2,3,"si.supp",4,8,5,7,0,1,4.16666666666667,3.83333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,"White","Female","Retired","Less than $20 000","Republican","Strong","Conservative","Somewhat conservative","Bachelor",6,6,6,6,6,6,4,5,2,1,4,4,"si.supp",3,6.3,3,"si.opp",3,6.1,5,1,0,0,6,3.33333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,"White","Male","Retired","Less than $20 000","Independent","Neither","Conservative","Very conservative","Some college",1,1,1,4,4,6,1,6,6,6,1,5,"m.opp",2,4.6,3,"si.supp",4,7.9,5,1,0,1,2.83333333333333,4.16666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,"White","Female","Homemaker","Less than $20 000","Independent","Neither","Neither","Neither","Associate degree",6,6,6,6,6,6,1,4,1,6,4,6,"control",5,10,3,"si.opp",5,10,5,1,0,0,6,3.66666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,"White","Female","Employed full time","$150 000 or more","Republican","Not very strong","Conservative","Somewhat conservative","Bachelor",6,6,6,6,6,6,1,1,1,6,1,2,"m.supp",4,5.6,3,"m.supp",4,8.1,5,7,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,"Hispanic or Latino","Male","Unemployed","Less than $20 000","Something else","Neither","Conservative","Very conservative","11th grade",4,5,2,6,6,6,3,1,4,3,4,6,"m.opp",5,5.5,3,"si.opp",3,5.5,5,1,0,1,4.83333333333333,3.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,"Other","Male","Employed part time","$20 000 to $39 999","Democrat","Strong","Neither","Neither","Associate degree",1,6,1,6,6,6,1,6,1,6,1,4,"si.supp",5,10,3,"m.supp",3,5.5,5,2,1,1,4.33333333333333,3.16666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63,"White","Female","Employed full time","$40 000 to $59 999","Republican","Strong","Conservative","Somewhat conservative","10th grade",4,5,5,5,6,1,4,6,1,2,5,1,"control",1,1.2,3,"m.opp",1,1,5,3,0,0,4.33333333333333,3.16666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,"White","Male","Retired","Less than $20 000","Democrat","Not very strong","Liberal","Somewhat liberal","Master",5,5,6,6,6,6,2,5,4,6,4,1,"si.opp",4,6.4,3,"si.supp",4,5.5,5,1,1,1,5.66666666666667,3.66666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,"White","Female","Unemployed","$40 000 to $59 999","Democrat","Strong","Liberal","Very liberal","Some college",5,6,6,6,6,6,4,6,4,4,4,1,"control",4,6.5,3,"si.opp",3,4.4,5,3,1,0,5.83333333333333,3.83333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,"White","Male","Employed part time","$80 000 to $99 999","Republican","Not very strong","Conservative","Somewhat conservative","Some college",4,4,5,6,6,3,3,5,5,6,3,1,"si.opp",3,6.9,3,"si.supp",3,3.8,5,5,0,1,4.66666666666667,3.83333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,"Black or African-American","Male","Employed part time","Less than $20 000","Democrat","Strong","Conservative","Somewhat conservative","High school graduate",6,4,2,6,6,5,1,4,2,1,3,6,"m.supp",3,6.1,3,"control",3,6.8,3,1,1,1,4.83333333333333,2.83333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,"Asian","Female","Retired","$80 000 to $99 999","Republican","Not very strong","Conservative","Somewhat conservative","Bachelor",4,4,4,5,5,5,2,4,2,1,2,5,"control",4,9.1,3,"si.supp",5,10,5,5,0,0,4.5,2.66666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,"White","Male","Employed full time","$20 000 to $39 999","Independent","Closer to the Republican Party","Conservative","Very conservative","Bachelor",3,3,3,3,6,3,3,5,3,4,2,3,"control",3,5.3,3,"si.supp",3,6.4,5,2,0,1,3.5,3.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,"Hispanic or Latino","Male","Employed full time","$150 000 or more","Independent","Closer to the Republican Party","Liberal","Very liberal","Doctorate",1,2,4,6,4,6,3,6,4,5,4,1,"m.opp",1,1.1,3,"control",1,1.1,5,7,0,1,3.83333333333333,3.83333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,"Asian","Male","Employed full time","$100 000 to $149 999","Independent","Neither","Neither","Neither","Master",4,4,4,5,5,5,5,5,4,5,4,3,"si.opp",3,5.5,3,"si.supp",3,5.5,5,6,0,1,4.5,4.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,"White","Male","Employed part time","$20 000 to $39 999","Independent","Neither","Neither","Neither","Bachelor",1,1,1,6,6,6,4,6,1,1,5,5,"si.opp",4,1,3,"si.supp",3,1.8,7,2,0,1,3.5,3.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,"White","Female","Student","$80 000 to $99 999","Democrat","Not very strong","Conservative","Very conservative","Master",2,4,3,5,3,3,2,2,4,6,1,6,"si.opp",3,5,3,"si.supp",3,1.4,4,5,1,0,3.33333333333333,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,"Black or African-American","Male","Employed full time","$80 000 to $99 999","Something else","Closer to the Democratic Party","Liberal","Somewhat liberal","Master",1,5,1,4,3,6,1,6,1,1,4,1,"si.opp",1,8.2,6,"m.opp",2,5.7,5,5,0,1,3.33333333333333,2.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69,"White","Male","Retired","$20 000 to $39 999","Independent","Closer to the Republican Party","Neither","Closer to conservatives","Some college",3,4,4,5,4,2,3,3,4,6,4,3,"si.opp",3,5.6,3,"m.supp",4,6.5,5,2,0,1,3.66666666666667,3.83333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69,"White","Male","Retired","$20 000 to $39 999","Democrat","Not very strong","Conservative","Somewhat conservative","High school graduate",2,2,3,4,6,2,3,5,4,6,1,3,"m.supp",3,5.1,3,"m.supp",3,5,5,2,1,1,3.16666666666667,3.66666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,"White","Male","Employed full time","$100 000 to $149 999","Independent","Neither","Neither","Neither","Bachelor",5,5,5,5,6,2,1,6,3,6,1,6,"si.opp",4,6.4,3,"si.opp",5,10,5,6,0,1,4.66666666666667,3.83333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,"White","Female","Unemployed","$100 000 to $149 999","Independent","Neither","Conservative","Very conservative","High school graduate",6,6,6,6,6,6,6,6,6,6,6,6,"si.supp",5,10,7,"m.supp",5,10,5,6,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,"White","Female","Retired","$150 000 or more","Democrat","Not very strong","Conservative","Somewhat conservative","Bachelor",4,5,5,5,6,5,3,4,1,3,3,2,"m.supp",2,3.8,3,"m.supp",4,5.4,5,7,1,0,5,2.66666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82,"White","Female","Retired","$20 000 to $39 999","Democrat","Not very strong","Neither","Closer to conservatives","High school graduate",1,5,6,6,6,6,1,6,1,3,3,4,"m.opp",2,2.7,3,"control",4,7.3,5,2,1,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
