"","control","treatment1","treatment2","treatment3","treatment4","variance","levels","groups","sampled_numbers","repeats","diff","label"
"8664",3.18471337579618,3,3.14689265536723,3.02747252747253,3.01675977653631,1.9547643020595,5,5,875,100,0.184713375796179,"rand"
"8665",3.05732484076433,3.11666666666667,2.89830508474576,3.04395604395604,3.07262569832402,2.05464007845701,5,5,875,100,0.218361581920904,"rand"
"8666",3.03821656050955,2.99444444444444,2.86440677966102,3.14285714285714,2.92737430167598,1.89926642693691,5,5,875,100,0.278450363196126,"rand"
"8667",2.96178343949045,3.01666666666667,2.87005649717514,3.01098901098901,3.07262569832402,2.11997907813011,5,5,875,100,0.202569201148881,"rand"
"8668",2.93630573248408,3.01111111111111,3.19774011299435,2.96703296703297,2.84357541899441,1.99650343249428,5,5,875,100,0.354164693999937,"rand"
"8669",3.17197452229299,3.05555555555556,3.14124293785311,3.12087912087912,2.95530726256983,2.013042170644,5,5,875,100,0.216667259723161,"rand"
"8670",3.05732484076433,3.02222222222222,2.84180790960452,2.96153846153846,2.74301675977654,1.95276364825106,5,5,875,100,0.314308080987795,"rand"
"8671",2.87261146496815,2.93888888888889,3.16949152542373,3.05494505494505,2.87150837988827,1.88532723112128,5,5,875,100,0.29798314553546,"rand"
"8672",2.94904458598726,3.03888888888889,3.03389830508475,2.97252747252747,3.15083798882682,1.99561425302386,5,5,875,100,0.201793402839554,"rand"
"8673",2.78980891719745,2.98888888888889,2.95480225988701,2.86813186813187,2.93296089385475,2.06620987250736,5,5,875,100,0.199079971691437,"rand"
"8674",3.21656050955414,2.96111111111111,3.07344632768362,2.96153846153846,2.86033519553073,1.95643805165087,5,5,875,100,0.356225314023414,"rand"
"8675",3.03184713375796,3,3.07344632768362,2.87362637362637,3.10055865921788,1.98261654135338,5,5,875,100,0.226932285591503,"rand"
"8676",3.09554140127389,3.23888888888889,2.96610169491525,2.96153846153846,2.83240223463687,1.93677672441974,5,5,875,100,0.406486654252018,"rand"
"8677",3.06369426751592,3.08333333333333,2.90960451977401,3.01098901098901,2.94972067039106,2.01372474664923,5,5,875,100,0.173728813559322,"rand"
"8678",3.10191082802548,2.91111111111111,3.03954802259887,2.83516483516484,2.93854748603352,2.012218372017,5,5,875,100,0.266745992860642,"rand"
"8679",2.84076433121019,2.90555555555556,3.12994350282486,3.04945054945055,3.10614525139665,2.0101915658712,5,5,875,100,0.289179171614668,"rand"
"8680",3.07006369426752,3.01666666666667,2.97175141242938,2.98351648351648,2.94413407821229,2.04116900948022,5,5,875,100,0.125929616055226,"rand"
"8681",3.10828025477707,2.90555555555556,2.90960451977401,2.85714285714286,2.90502793296089,1.93938411245505,5,5,875,100,0.251137397634213,"rand"
"8682",2.90445859872611,2.98333333333333,3.03389830508475,3.04395604395604,2.93854748603352,1.92991173586139,5,5,875,100,0.139497445229929,"rand"
"8683",2.95541401273885,2.78333333333333,3.05649717514124,2.85714285714286,2.98324022346369,2.00019614253024,5,5,875,100,0.27316384180791,"rand"
"8684",2.89171974522293,3.02222222222222,3.15254237288136,2.95604395604396,3,2.07317947041517,5,5,875,100,0.260822627658426,"rand"
"8685",3.1656050955414,3.06666666666667,3.01129943502825,2.80769230769231,3.15642458100559,1.98827852239294,5,5,875,100,0.357912787849094,"rand"
"8686",3,2.98333333333333,3.02824858757062,2.86813186813187,3.12290502793296,1.9908466819222,5,5,875,100,0.254773159801093,"rand"
"8687",3.0828025477707,2.89444444444444,2.88700564971751,2.92307692307692,3.08379888268156,2.01863354037267,5,5,875,100,0.19679323296405,"rand"
"8688",3.05095541401274,2.86666666666667,3.07909604519774,3.01648351648352,2.99441340782123,2.04805491990847,5,5,875,100,0.212429378531073,"rand"
"8689",3.07643312101911,3.03333333333333,3.11299435028249,2.96703296703297,3.02793296089385,2.01537234390324,5,5,875,100,0.145961383249519,"rand"
"8690",3.03821656050955,3.06111111111111,3.02824858757062,2.95054945054945,2.99441340782123,1.92200849950964,5,5,875,100,0.11056166056166,"rand"
"8691",3,3.03333333333333,2.89265536723164,3.02197802197802,2.95530726256983,2.12891271657404,5,5,875,100,0.140677966101695,"rand"
"8692",2.84076433121019,3.16666666666667,2.98305084745763,3.26373626373626,3.02793296089385,1.96515201046094,5,5,875,100,0.422971932526073,"rand"
"8693",2.96178343949045,3.01111111111111,2.91525423728814,3.02747252747253,2.97765363128492,2.01559463877084,5,5,875,100,0.112218290184392,"rand"
"8694",3.22292993630573,3.07222222222222,2.94350282485876,2.85714285714286,2.98882681564246,2.02961752206603,5,5,875,100,0.365787079162875,"rand"
"8695",3.0828025477707,2.88888888888889,3.02824858757062,2.93406593406593,3.09497206703911,1.98969074861066,5,5,875,100,0.206083178150217,"rand"
"8696",2.87898089171975,3.06111111111111,2.98870056497175,3.15384615384615,2.91061452513966,2.03431971232429,5,5,875,100,0.274865262126409,"rand"
"8697",2.85987261146497,3.04444444444444,3.00564971751412,2.99450549450549,3.08938547486034,1.98855312193527,5,5,875,100,0.229512863395367,"rand"
"8698",3.05095541401274,3.18888888888889,2.84745762711864,3.08791208791209,3.05586592178771,2.05157763975155,5,5,875,100,0.341431261770245,"rand"
"8699",3.14649681528662,3.06111111111111,3,2.92857142857143,2.92178770949721,1.96446681922197,5,5,875,100,0.224709105789417,"rand"
"8700",2.95541401273885,3.01111111111111,3.10734463276836,2.95054945054945,2.93854748603352,1.95189800588428,5,5,875,100,0.168797146734842,"rand"
"8701",3.07602339181287,2.9438202247191,3.01098901098901,2.98351648351648,2.91860465116279,1.99302860648823,5,5,885,100,0.157418740650075,"rand"
"8702",3.04093567251462,3.01685393258427,2.95054945054945,2.84615384615385,3.20348837209302,1.97955620318532,5,5,885,100,0.357334525939177,"rand"
"8703",2.69590643274854,3,2.86263736263736,3.07692307692308,3.21511627906977,2.00366081243449,5,5,885,100,0.51920984632123,"rand"
"8704",3.07017543859649,2.97191011235955,2.95054945054945,3.03846153846154,3.08720930232558,2.05604979931999,5,5,885,100,0.136659851776131,"rand"
"8705",2.95321637426901,2.97752808988764,2.94505494505495,3.05494505494505,3.17441860465116,2.02899762251706,5,5,885,100,0.229363659596217,"rand"
"8706",2.94152046783626,2.92134831460674,3.07142857142857,2.77472527472527,3.1453488372093,1.97305008052765,5,5,885,100,0.370623562484028,"rand"
"8707",3.05847953216374,2.96067415730337,3.21428571428571,2.82967032967033,3.11627906976744,1.88225579671243,5,5,885,100,0.384615384615385,"rand"
"8708",2.95906432748538,3,3.07692307692308,2.96153846153846,2.91279069767442,1.9329703198098,5,5,885,100,0.164132379248659,"rand"
"8709",2.85380116959064,2.94943820224719,3.12637362637363,3.08241758241758,2.92441860465116,1.99650279929442,5,5,885,100,0.272572456782983,"rand"
"8710",3.05263157894737,2.75842696629213,2.81868131868132,3.02747252747253,3.0406976744186,1.93617864355651,5,5,885,100,0.294204612655234,"rand"
"8711",2.98245614035088,3,2.97802197802198,2.91208791208791,2.97674418604651,1.94816320269959,5,5,885,100,0.087912087912088,"rand"
"8712",3.09941520467836,3.0561797752809,3.1043956043956,3.07142857142857,2.91860465116279,1.93066952987192,5,5,885,100,0.185790953232814,"rand"
"8713",2.88304093567251,3.00561797752809,3.06043956043956,2.96703296703297,3.09302325581395,2.0859677378122,5,5,885,100,0.209982320141439,"rand"
"8714",3.03508771929825,3.01685393258427,3.09340659340659,2.86813186813187,3.05232558139535,2.01228877470154,5,5,885,100,0.225274725274725,"rand"
"8715",3,2.89325842696629,3.25824175824176,2.88461538461538,2.9593023255814,2.04524886877828,5,5,885,100,0.373626373626374,"rand"
"8716",2.83625730994152,2.93820224719101,2.90659340659341,3.02197802197802,3.26162790697674,2.02821791037145,5,5,885,100,0.425370597035224,"rand"
"8717",2.92397660818713,2.84831460674157,2.97802197802198,3.04395604395604,2.88953488372093,2.01083927704067,5,5,885,100,0.195641437214471,"rand"
"8718",2.95906432748538,2.93820224719101,2.91208791208791,3.08241758241758,2.87790697674419,1.96854308868267,5,5,885,100,0.204510605673397,"rand"
"8719",3.05847953216374,3.04494382022472,3.13186813186813,2.92307692307692,3.12790697674419,2.08277730909835,5,5,885,100,0.208791208791209,"rand"
"8720",2.97076023391813,3.04494382022472,3.03846153846154,3.14835164835165,3.04651162790698,1.9600812945778,5,5,885,100,0.17759141443352,"rand"
"8721",2.95906432748538,2.90449438202247,2.92857142857143,2.7967032967033,3.16279069767442,1.99277040672853,5,5,885,100,0.366087400971122,"rand"
"8722",2.99415204678363,3.05056179775281,2.91208791208791,2.91208791208791,2.81976744186047,1.95880307794565,5,5,885,100,0.230794355892344,"rand"
"8723",2.87719298245614,2.96629213483146,2.89010989010989,2.82967032967033,2.84883720930233,1.96581281795639,5,5,885,100,0.136621805161131,"rand"
"8724",2.82456140350877,3.14606741573034,3.18131868131868,2.88461538461538,3.27325581395349,2.00631439016284,5,5,885,100,0.448694410444717,"rand"
"8725",3.0233918128655,3.0561797752809,3.14835164835165,2.9010989010989,3.12790697674419,2.04152925837871,5,5,885,100,0.247252747252747,"rand"
"8726",3.07602339181287,3.04494382022472,3.28021978021978,3.07692307692308,3.0406976744186,2.01270036045709,5,5,885,100,0.239522105801175,"rand"
"8727",2.91228070175439,3.05056179775281,2.97252747252747,2.96703296703297,3.15116279069767,2.1209371884347,5,5,885,100,0.238882088943288,"rand"
"8728",3.07602339181287,2.90449438202247,2.96703296703297,3.12637362637363,2.87209302325581,1.9761408083442,5,5,885,100,0.254280603117812,"rand"
"8729",2.88304093567251,2.94943820224719,3.04945054945055,3.07692307692308,2.84302325581395,2.01783879131835,5,5,885,100,0.233899821109123,"rand"
"8730",2.98830409356725,3.23595505617978,3,3.07142857142857,3.00581395348837,2.03020937188435,5,5,885,100,0.247650962612524,"rand"
"8731",2.90643274853801,3.12359550561798,2.85164835164835,2.96153846153846,2.96511627906977,1.97363550374517,5,5,885,100,0.271947153969626,"rand"
"8732",2.9766081871345,3.03932584269663,2.96703296703297,3.1043956043956,2.96511627906977,2.07679525525986,5,5,885,100,0.139279325325837,"rand"
"8733",2.89473684210526,2.93258426966292,2.77472527472527,2.93406593406593,3.0406976744186,1.96546769946571,5,5,885,100,0.26597239969333,"rand"
"8734",2.95321637426901,2.8314606741573,2.97252747252747,3.13736263736264,3.00581395348837,1.9577753917734,5,5,885,100,0.305901963205334,"rand"
"8735",2.84795321637427,2.85955056179775,3.2032967032967,3.00549450549451,3.23255813953488,1.96626275021091,5,5,885,100,0.384604923160615,"rand"
"8736",2.81286549707602,2.91573033707865,2.80769230769231,2.86813186813187,3.04651162790698,1.90627604366388,5,5,885,100,0.238819320214669,"rand"
"8737",3.01169590643275,3.00561797752809,2.96703296703297,2.79120879120879,3.03488372093023,1.99051563258941,5,5,885,100,0.243674929721442,"rand"
"8738",2.87719298245614,3.03932584269663,3.00549450549451,2.85714285714286,3.13372093023256,1.98609811590868,5,5,885,100,0.276578073089701,"rand"
"8739",3.05263157894737,2.78651685393258,3,2.75274725274725,2.92441860465116,2.08421658102615,5,5,885,100,0.299884326200116,"rand"
"8740",2.98830409356725,2.84269662921348,2.93406593406593,3.02747252747253,3.18023255813953,2.03162819234604,5,5,885,100,0.337535928926052,"rand"
"8741",2.83040935672515,2.97752808988764,2.87362637362637,3.13186813186813,2.87209302325581,1.828851905821,5,5,885,100,0.301458775142986,"rand"
"8742",2.88304093567251,2.89887640449438,3.03296703296703,3.12087912087912,2.77906976744186,2.06266584860802,5,5,885,100,0.34180935343726,"rand"
"8743",2.93567251461988,2.88202247191011,2.98901098901099,2.97252747252747,3.03488372093023,2.03820078226858,5,5,885,100,0.15286124902012,"rand"
"8744",3.03508771929825,2.79775280898876,2.90659340659341,3.22527472527473,3.05232558139535,1.99206994401411,5,5,885,100,0.427521916285961,"rand"
"8745",2.92397660818713,2.98876404494382,2.89010989010989,3.13186813186813,3.01162790697674,1.97387836490528,5,5,885,100,0.241758241758242,"rand"
"8746",3.06432748538012,3.10112359550562,2.85714285714286,3.01098901098901,2.97093023255814,1.99773755656109,5,5,885,100,0.243980738362761,"rand"
"8747",3.28070175438596,3.05056179775281,2.90659340659341,3.19230769230769,2.87790697674419,2.05962113659023,5,5,885,100,0.402794777641779,"rand"
"8748",2.86549707602339,2.89887640449438,2.86813186813187,3.06593406593407,2.90116279069767,1.94170053940742,5,5,885,100,0.200436989910674,"rand"
"8749",3.24561403508772,3.15730337078652,3.00549450549451,3.08241758241758,2.81976744186047,1.99726461640719,5,5,885,100,0.425846593227254,"rand"
"8750",3.16959064327485,2.94943820224719,3.07142857142857,2.95604395604396,2.76162790697674,1.91596236930235,5,5,885,100,0.40796273629811,"rand"
"8751",3.07602339181287,2.85393258426966,2.91758241758242,2.89010989010989,3.1453488372093,2.04796635733824,5,5,885,100,0.291416252939639,"rand"
"8752",3.06432748538012,2.86516853932584,3.08241758241758,3.02747252747253,3.09883720930233,2.07166193726513,5,5,885,100,0.233668669976483,"rand"
"8753",2.94736842105263,2.92134831460674,3,2.92857142857143,2.90697674418605,2.00559347598231,5,5,885,100,0.0930232558139537,"rand"
"8754",2.96491228070175,2.9438202247191,3.1043956043956,3,3.02325581395349,1.96260705064294,5,5,885,100,0.160575379676503,"rand"
"8755",3.00584795321637,3.06741573033708,2.98351648351648,3.01098901098901,3.09302325581395,2.09402050259478,5,5,885,100,0.10950677229747,"rand"
"8756",2.95321637426901,3.13483146067416,3.12637362637363,3.03846153846154,2.8953488372093,2.02840964286627,5,5,885,100,0.239482623464855,"rand"
"8757",2.87719298245614,2.98876404494382,3.04945054945055,3,3,1.91830150573919,5,5,885,100,0.172257566994409,"rand"
"8758",2.80701754385965,2.96629213483146,2.78571428571429,2.97802197802198,2.94767441860465,1.99733364010532,5,5,885,100,0.192307692307693,"rand"
"8759",3.06432748538012,3.10674157303371,2.95604395604396,2.97802197802198,2.96511627906977,2.03375258838868,5,5,885,100,0.150697616989752,"rand"
"8760",2.91228070175439,2.97752808988764,3.0989010989011,2.93956043956044,2.94186046511628,2.09666641102334,5,5,885,100,0.186620397146713,"rand"
"8761",3.06432748538012,3.12921348314607,3.08241758241758,2.95604395604396,2.8953488372093,2.01629214919345,5,5,885,100,0.233864645936765,"rand"
"8762",3.11111111111111,2.84269662921348,3.04945054945055,2.99450549450549,2.77325581395349,1.99795485338855,5,5,885,100,0.337855297157623,"rand"
"8763",3.08187134502924,3.05056179775281,3,3.1043956043956,3.08139534883721,1.96431730449677,5,5,885,100,0.104395604395604,"rand"
"8764",3.14035087719298,3.2752808988764,2.91208791208791,3.02747252747253,2.90697674418605,2.02670705831224,5,5,885,100,0.368304154690358,"rand"
"8765",3.12865497076023,2.95505617977528,3.06043956043956,3.09340659340659,2.7906976744186,1.95244267198405,5,5,885,100,0.337957296341629,"rand"
"8766",3.03508771929825,2.9438202247191,2.90659340659341,3.01648351648352,2.93604651162791,2.04304266687118,5,5,885,100,0.128494312704839,"rand"
"8767",2.84210526315789,3.01685393258427,2.85164835164835,3.12087912087912,3.01162790697674,2.04997315745072,5,5,885,100,0.278773857721226,"rand"
"8768",3.40350877192982,3.08426966292135,3.06043956043956,2.92307692307692,2.8953488372093,1.99605797990643,5,5,885,100,0.508159934720522,"rand"
"8769",2.93567251461988,2.92134831460674,2.96703296703297,3.07692307692308,3.06395348837209,1.92755579415599,5,5,885,100,0.155574762316335,"rand"
"8770",2.94152046783626,3.1123595505618,2.85164835164835,2.96703296703297,2.86046511627907,1.92590945113378,5,5,885,100,0.260711198913446,"rand"
"8771",3.09941520467836,2.99438202247191,3.06593406593407,2.8956043956044,3.13372093023256,1.97380422834062,5,5,885,100,0.238116534628162,"rand"
"8772",2.99415204678363,3.18539325842697,3.01648351648352,2.8956043956044,2.67441860465116,2.05677838280032,5,5,885,100,0.510974653775804,"rand"
"8773",2.99415204678363,2.89325842696629,3.07142857142857,3.08241758241758,2.90116279069767,1.96256614771071,5,5,885,100,0.189159155451291,"rand"
"8774",3.01754385964912,2.85393258426966,2.88461538461538,3.18681318681319,3.08139534883721,1.98414244446149,5,5,885,100,0.332880602543524,"rand"
"8775",3.11695906432749,3.29213483146067,2.87912087912088,3.06043956043956,2.88372093023256,1.96504588797709,5,5,885,100,0.413013952339795,"rand"
"8776",2.83625730994152,3.06179775280899,3.01098901098901,2.97252747252747,2.95348837209302,1.98089833064908,5,5,885,100,0.225540442867469,"rand"
"8777",2.89473684210526,3,3.04395604395604,3.03846153846154,3.02906976744186,2.0203568780837,5,5,885,100,0.149219201850781,"rand"
"8778",2.93567251461988,3.02247191011236,3.07692307692308,3.07692307692308,2.73837209302326,2.00152619065879,5,5,885,100,0.338550983899821,"rand"
"8779",3.09356725146199,2.90449438202247,2.99450549450549,3.09340659340659,2.95348837209302,2.06215456195516,5,5,885,100,0.189072869439516,"rand"
"8780",2.80701754385965,2.89887640449438,3.15934065934066,2.82967032967033,2.97674418604651,1.92458010583634,5,5,885,100,0.35232311548101,"rand"
"8781",3.09356725146199,2.79213483146067,2.88461538461538,3.01648351648352,3.11046511627907,1.94066518393537,5,5,885,100,0.318330284818396,"rand"
"8782",2.90058479532164,2.93258426966292,3.10989010989011,2.98351648351648,2.83720930232558,2.01605440089986,5,5,885,100,0.272680807564528,"rand"
"8783",3.04678362573099,2.97752808988764,3.01648351648352,2.92857142857143,2.97674418604651,2.04512104711507,5,5,885,100,0.118212197159566,"rand"
"8784",3.11695906432749,3,3.00549450549451,2.87912087912088,3.1046511627907,1.99623693023494,5,5,885,100,0.237838185206606,"rand"
"8785",2.83625730994152,3.03932584269663,3.1043956043956,3.04395604395604,2.97674418604651,2.01130710432804,5,5,885,100,0.268138294454084,"rand"
"8786",3.10526315789474,2.94943820224719,2.91758241758242,2.93956043956044,2.92441860465116,2.00789937878672,5,5,885,100,0.187680740312319,"rand"
"8787",2.97076023391813,2.95505617977528,3.00549450549451,3.17032967032967,2.94767441860465,2.04285860367615,5,5,885,100,0.222655251725019,"rand"
"8788",3.07017543859649,3,3.10989010989011,3.07692307692308,2.93604651162791,2.01314006697855,5,5,885,100,0.173843598262203,"rand"
"8789",3.11111111111111,2.92696629213483,3.01648351648352,2.95604395604396,3.00581395348837,1.93664647084388,5,5,885,100,0.18414481897628,"rand"
"8790",3.11695906432749,3.18539325842697,3.03846153846154,2.8021978021978,2.69767441860465,2.12795715417849,5,5,885,100,0.487718839822315,"rand"
"8791",3.13450292397661,3.05056179775281,3.18131868131868,3.14285714285714,2.87209302325581,1.95658409387223,5,5,885,100,0.309225658062867,"rand"
"8792",3.04678362573099,2.98314606741573,2.95604395604396,3.04945054945055,2.90697674418605,2.00892195209244,5,5,885,100,0.142473805264503,"rand"
"8793",3.06432748538012,3.09550561797753,2.92857142857143,3.01098901098901,2.94186046511628,2.03274279724928,5,5,885,100,0.1669341894061,"rand"
"8794",3.06432748538012,2.85393258426966,3.0989010989011,2.93406593406593,3.03488372093023,1.99659483089194,5,5,885,100,0.244968514631436,"rand"
"8795",2.87134502923977,3,2.87912087912088,3.1978021978022,3.1046511627907,2.02249661272592,5,5,885,100,0.326457168562432,"rand"
"8796",3.18713450292398,2.92696629213483,2.96153846153846,3.02747252747253,2.93023255813953,1.9762123884756,5,5,885,100,0.260168210789145,"rand"
"8797",2.95906432748538,3.07865168539326,3.03846153846154,3.13736263736264,2.99418604651163,2.03661579364471,5,5,885,100,0.178298309877257,"rand"
"8798",2.96491228070175,3.12359550561798,2.96703296703297,3.03296703296703,2.98255813953488,1.96697855152491,5,5,885,100,0.158683224916223,"rand"
"8799",3.08771929824561,2.86516853932584,3.04945054945055,2.98351648351648,2.97093023255814,2.0089679678912,5,5,885,100,0.222550758919771,"rand"
"8800",3.29239766081871,2.81460674157303,2.97802197802198,3.14285714285714,3.0406976744186,1.94525909451134,5,5,885,100,0.47779091924568,"rand"
"8801",2.88023952095808,3.08629441624365,2.9702380952381,3.01630434782609,2.97765363128492,1.98535737942584,5,5,895,100,0.206054895285571,"rand"
"8802",3.01796407185629,3.06598984771574,3.00595238095238,2.94565217391304,2.97765363128492,1.9832102283379,5,5,895,100,0.120337673802692,"rand"
"8803",3.12574850299401,2.88324873096447,2.95833333333333,2.90217391304348,2.95530726256983,2.00406183995101,5,5,895,100,0.242499772029545,"rand"
"8804",3.15568862275449,3.06598984771574,2.94642857142857,2.97826086956522,3.1340782122905,2.05727819229375,5,5,895,100,0.20926005132592,"rand"
"8805",3.01796407185629,2.89340101522843,2.95833333333333,3.0054347826087,3.11731843575419,2.03690150350568,5,5,895,100,0.223917420525764,"rand"
"8806",2.96407185628743,2.96446700507614,2.92261904761905,3.03804347826087,2.94413407821229,1.94413907739992,5,5,895,100,0.115424430641822,"rand"
"8807",3.11976047904192,3.01015228426396,2.89880952380952,3.14130434782609,3.04469273743017,1.88736080386937,5,5,895,100,0.242494824016563,"rand"
"8808",2.9940119760479,2.96954314720812,3.1547619047619,3.01630434782609,2.74860335195531,1.95571469636184,5,5,895,100,0.406158552806597,"rand"
"8809",3.01197604790419,2.87309644670051,3.01785714285714,2.8804347826087,3.1731843575419,2.03228725332134,5,5,895,100,0.300087910841392,"rand"
"8810",2.88023952095808,2.9238578680203,2.88095238095238,2.92391304347826,3.03351955307263,1.8954869833652,5,5,895,100,0.153280032114542,"rand"
"8811",3.04790419161677,2.89340101522843,2.91666666666667,2.93478260869565,3.22346368715084,1.93400322447602,5,5,895,100,0.330062671922412,"rand"
"8812",3.22155688622754,2.96446700507614,3.08928571428571,2.96739130434783,2.88826815642458,1.95145038931174,5,5,895,100,0.333288729802964,"rand"
"8813",3,2.93908629441624,3.00595238095238,3.19021739130435,3.09497206703911,2.07508029945134,5,5,895,100,0.251131096888104,"rand"
"8814",2.89820359281437,3.08121827411167,3.02380952380952,2.97826086956522,3,2.023488683089,5,5,895,100,0.183014681297303,"rand"
"8815",3.07784431137725,2.90355329949239,3,3,2.94972067039106,2.04781722970017,5,5,895,100,0.17429101188486,"rand"
"8816",2.98203592814371,3.02030456852792,3.07142857142857,2.96739130434783,2.77653631284916,2.02884031344906,5,5,895,100,0.29489225857941,"rand"
"8817",3.05389221556886,3.0253807106599,2.93452380952381,2.93478260869565,2.88826815642458,1.99559321610238,5,5,895,100,0.165624059144281,"rand"
"8818",2.97005988023952,2.92893401015228,2.99404761904762,2.93478260869565,2.94413407821229,1.96647544773974,5,5,895,100,0.0651136088953348,"rand"
"8819",3.04191616766467,3.09137055837563,3.2202380952381,2.95108695652174,3.11731843575419,2.09159011660605,5,5,895,100,0.269151138716356,"rand"
"8820",3.03592814371257,3.00507614213198,3.10119047619048,3.09239130434783,2.89944134078212,2.00493169859898,5,5,895,100,0.201749135408353,"rand"
"8821",2.69461077844311,2.89847715736041,2.9702380952381,3.01630434782609,2.84357541899441,1.89888393136115,5,5,895,100,0.321693569382973,"rand"
"8822",2.93413173652695,3.06598984771574,3.02380952380952,2.84239130434783,2.80446927374302,2.02040418432005,5,5,895,100,0.261520573972719,"rand"
"8823",2.74251497005988,3.03045685279188,2.95833333333333,2.96739130434783,2.96648044692737,1.91106945121418,5,5,895,100,0.287941882731998,"rand"
"8824",3.08383233532934,3.04568527918782,3.00595238095238,3.1304347826087,3.07262569832402,2.07029357729369,5,5,895,100,0.124482401656315,"rand"
"8825",3.16167664670659,3.10659898477157,3.01190476190476,2.94565217391304,3.11731843575419,2.03226225738318,5,5,895,100,0.216024472793543,"rand"
"8826",2.97604790419162,3.09644670050761,3.27380952380952,3.11413043478261,3.16759776536313,2.01787959456588,5,5,895,100,0.297761619617907,"rand"
"8827",2.90419161676647,3.12690355329949,2.95833333333333,2.94565217391304,2.97206703910615,2.03222726306975,5,5,895,100,0.222711936533025,"rand"
"8828",2.97604790419162,3.01015228426396,2.80952380952381,2.98913043478261,3.05586592178771,2.04166073013135,5,5,895,100,0.2463421122639,"rand"
"8829",3.01197604790419,2.88324873096447,2.91666666666667,2.92934782608696,3.02234636871508,2.00429180258208,5,5,895,100,0.139097637750617,"rand"
"8830",2.98203592814371,3.15228426395939,3.19047619047619,3.08695652173913,3.01117318435754,2.04068838813693,5,5,895,100,0.208440262332478,"rand"
"8831",3.04790419161677,2.82741116751269,2.86309523809524,2.98913043478261,3.03351955307263,1.97397922837539,5,5,895,100,0.220493024104076,"rand"
"8832",3.22155688622754,2.88324873096447,2.92261904761905,2.91304347826087,3,2.0411058203042,5,5,895,100,0.338308155263078,"rand"
"8833",2.90419161676647,2.90355329949239,3.125,2.96195652173913,2.77094972067039,1.97282441603239,5,5,895,100,0.354050279329609,"rand"
"8834",2.94610778443114,2.93908629441624,3.10714285714286,3.04347826086957,3.02234636871508,1.95627460537663,5,5,895,100,0.168056562726614,"rand"
"8835",3.12574850299401,2.93908629441624,2.95238095238095,2.84782608695652,2.97765363128492,1.99991751340407,5,5,895,100,0.27792241603749,"rand"
"8836",2.90419161676647,3.01015228426396,2.89880952380952,2.89673913043478,2.86033519553073,1.91131441140815,5,5,895,100,0.149817088733233,"rand"
"8837",2.91616766467066,2.96446700507614,2.9047619047619,3.02173913043478,3.01117318435754,1.96188619349356,5,5,895,100,0.116977225672878,"rand"
"8838",2.9940119760479,3.0507614213198,2.83928571428571,2.96195652173913,2.90502793296089,2.04701236049142,5,5,895,100,0.211475707034082,"rand"
"8839",3.07784431137725,2.94416243654822,3.00595238095238,2.73913043478261,2.92737430167598,2.04501268543862,5,5,895,100,0.338713876594637,"rand"
"8840",3.08383233532934,3.08629441624365,2.88095238095238,3.02717391304348,2.83798882681564,1.9628760326447,5,5,895,100,0.248305589428012,"rand"
"8841",3.01796407185629,2.93401015228426,2.95833333333333,2.92391304347826,2.95530726256983,1.93881494257183,5,5,895,100,0.0940510283780265,"rand"
"8842",2.82634730538922,2.90862944162437,2.9047619047619,3.10869565217391,2.74301675977654,2.03819879269619,5,5,895,100,0.365678892397377,"rand"
"8843",3.20359281437126,3.12182741116751,2.95833333333333,2.96739130434783,3.04469273743017,2.0266906627673,5,5,895,100,0.245259481037924,"rand"
"8844",2.93413173652695,3.14213197969543,2.86309523809524,2.92391304347826,2.93854748603352,1.97307187582018,5,5,895,100,0.279036741600193,"rand"
"8845",3.04191616766467,2.92893401015228,2.81547619047619,3.01630434782609,3.10055865921788,1.97167460287703,5,5,895,100,0.285082468741686,"rand"
"8846",3.10778443113772,2.98477157360406,3.01785714285714,3.14130434782609,3.02234636871508,2.08436879007161,5,5,895,100,0.156532774222026,"rand"
"8847",3.10179640718563,2.98477157360406,2.83928571428571,2.97826086956522,2.89944134078212,1.95037056478322,5,5,895,100,0.262510692899914,"rand"
"8848",3,3.08121827411167,3.10119047619048,3.02173913043478,2.89944134078212,2.01409021034082,5,5,895,100,0.201749135408353,"rand"
"8849",2.96407185628743,2.89847715736041,2.94047619047619,3.15217391304348,2.97765363128492,1.90809743416695,5,5,895,100,0.253696755683072,"rand"
"8850",2.92215568862275,3.04060913705584,2.98809523809524,2.94565217391304,2.95530726256983,1.95335757939335,5,5,895,100,0.118453448433083,"rand"
"8851",3.1377245508982,3.02030456852792,2.95833333333333,2.98369565217391,3.05027932960894,2.14233187107095,5,5,895,100,0.17939121756487,"rand"
"8852",2.89820359281437,2.79695431472081,3.06547619047619,2.92391304347826,3.09497206703911,2.00104483021509,5,5,895,100,0.298017752318294,"rand"
"8853",3.10778443113772,3.0253807106599,2.78571428571429,3.08152173913043,2.96648044692737,1.9843200479922,5,5,895,100,0.322070145423439,"rand"
"8854",3.13173652694611,2.9238578680203,3.03571428571429,3.08695652173913,2.97206703910615,2.06191993801007,5,5,895,100,0.207878658925803,"rand"
"8855",2.88023952095808,3.19289340101523,3.17857142857143,3.09239130434783,2.97765363128492,2.03226225738318,5,5,895,100,0.312653880057145,"rand"
"8856",2.88622754491018,3.01015228426396,2.89880952380952,3.01086956521739,2.77653631284916,1.89956132128529,5,5,895,100,0.234333252368229,"rand"
